id,random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
482.sphinx3-1100B_414,0.139751,652016,0.132001,626336,0.124983,592080,0.118881,557232,0.113755,537488,0.108141,522512,0.089895,509504,0.035341,210336,0.001595,6800,4933872
482.sphinx3-1100B_436,0.136334,634496,0.128950,607552,0.122298,574320,0.116562,544496,0.111864,527600,0.105273,515216,0.079582,502304,0.000000,0,0.000000,0,4904464
482.sphinx3-1100B_458,0.130659,608672,0.124739,588944,0.119491,561936,0.115037,538848,0.110948,527552,0.101368,515632,0.066646,499440,0.012152,20928,0.000000,0,4876320
482.sphinx3-1100B_480,0.139934,632112,0.132855,607760,0.126631,577776,0.121139,550304,0.116562,533552,0.110460,520336,0.085929,507104,0.014776,12464,0.000000,0,4747392
482.sphinx3-1100B_502,0.139507,657584,0.130842,627264,0.123153,588496,0.116501,551808,0.111192,531088,0.106127,517808,0.090811,506928,0.038880,390928,0.003731,5808,5011328
482.sphinx3-1100B_524,0.147928,658352,0.139019,629520,0.130781,591248,0.123275,548448,0.117050,522608,0.111864,507040,0.099842,497920,0.050474,489600,0.000000,0,4724640
482.sphinx3-1100B_545,0.143412,672640,0.134320,644576,0.126021,603200,0.118576,559248,0.112474,531952,0.107409,516432,0.096852,504608,0.053953,495280,0.000000,0,5012432
482.sphinx3-1100B_567,0.141216,664656,0.133161,638912,0.125777,603120,0.119064,562864,0.113511,538880,0.107592,524528,0.092397,513728,0.045959,350336,0.005440,9456,4994464
482.sphinx3-1100B_589,0.137188,644016,0.129133,616512,0.121993,580032,0.115708,547488,0.110582,525984,0.105273,511200,0.087943,498640,0.022465,402144,0.000000,0,4976320
482.sphinx3-1100B_611,0.142497,649072,0.135479,624448,0.129011,592176,0.123275,563264,0.118332,542992,0.111680,528160,0.086295,513296,0.014898,16672,0.000000,0,4773232
482.sphinx3-1100B_633,0.139934,661696,0.131574,634048,0.124068,594496,0.117539,558128,0.112108,535872,0.106738,521680,0.089895,509728,0.032656,357904,0.000000,0,5018000
482.sphinx3-1100B_655,0.144999,643472,0.136700,616240,0.129133,578480,0.122421,543696,0.116745,519808,0.111253,505264,0.094411,494144,0.026065,452128,0.000000,0,4683136
482.sphinx3-1100B_676,0.139934,664160,0.131879,633696,0.124434,593072,0.118088,558256,0.112901,540032,0.106371,526960,0.083366,514528,0.022587,30192,0.000000,0,4998576
482.sphinx3-1100B_698,0.139080,661408,0.130048,630464,0.121871,588176,0.114732,545760,0.109117,524752,0.104175,511168,0.090811,500816,0.040833,487328,0.001595,1728,5070576
482.sphinx3-1100B_720,0.144694,671152,0.135968,640528,0.127974,598704,0.121017,561216,0.115281,538576,0.110338,523456,0.097340,513184,0.043884,504912,0.000000,0,4909824
482.sphinx3-1297B_0,0.145243,646144,0.133161,594368,0.122604,536944,0.114488,502528,0.108568,491136,0.100208,478544,0.068293,465376,0.000000,0,0.000000,0,4745136
482.sphinx3-1297B_19,0.136578,650032,0.127424,608880,0.119369,559616,0.113084,534096,0.107958,523680,0.097096,510384,0.055905,495376,0.000000,0,0.000000,0,5014112
482.sphinx3-1297B_40,0.136944,648416,0.128584,610624,0.121200,568368,0.115342,542896,0.110460,532480,0.098927,518880,0.054502,501584,0.000000,0,0.000000,0,4968608
482.sphinx3-1297B_61,0.146952,680864,0.136212,635376,0.126448,580544,0.118637,542656,0.112657,528016,0.103992,513200,0.072321,500320,0.010565,12768,0.000000,0,4912864
482.sphinx3-1297B_81,0.134503,632912,0.127241,601056,0.120712,561184,0.115525,540560,0.110887,529920,0.098500,517232,0.050352,499792,0.000000,0,0.000000,0,4906464
482.sphinx3-1297B_102,0.132916,654672,0.125472,622256,0.118881,581472,0.113694,558160,0.109056,549168,0.096730,535568,0.051939,516864,0.003121,6416,0.000000,0,5158832
482.sphinx3-1297B_124,0.141887,666976,0.132977,629088,0.124983,584048,0.118576,552896,0.113389,540912,0.103564,526032,0.064327,510592,0.002144,4256,0.000000,0,4945376
482.sphinx3-1297B_145,0.145609,643696,0.137127,608288,0.129438,566192,0.123092,539200,0.117844,526176,0.107592,510384,0.066218,495632,0.000000,0,0.000000,0,4621216
482.sphinx3-1297B_165,0.143351,657312,0.133771,619328,0.125044,571296,0.118027,535712,0.112352,523024,0.102832,507904,0.067866,492784,0.010199,13328,0.000000,0,4848864
482.sphinx3-1297B_185,0.141338,667904,0.132611,630336,0.124861,586640,0.118637,556896,0.113511,545232,0.103198,531504,0.063289,515712,0.000000,0,0.000000,0,4969776
482.sphinx3-1297B_206,0.135052,629536,0.127791,598448,0.121261,561344,0.115952,538944,0.111253,527760,0.098500,514672,0.047911,496016,0.000000,0,0.000000,0,4873424
482.sphinx3-1297B_227,0.138225,650208,0.129987,615376,0.122726,574256,0.116806,548128,0.111741,535056,0.100452,520816,0.059018,504224,0.006904,12176,0.000000,0,4945680
482.sphinx3-1297B_248,0.150430,667760,0.140971,628928,0.132428,581216,0.125350,550480,0.119613,534560,0.110399,518816,0.074151,503376,0.004402,4480,0.000000,0,4659136
482.sphinx3-1297B_268,0.146158,671072,0.135907,627904,0.126570,576464,0.119064,540112,0.113206,525744,0.103870,510976,0.068903,496352,0.003792,3872,0.000000,0,4858016
482.sphinx3-1297B_288,0.137981,647920,0.129987,614144,0.122848,574064,0.116989,547936,0.111986,534960,0.099964,520592,0.053404,503120,0.000000,0,0.000000,0,4928336
482.sphinx3-1297B_309,0.140300,660832,0.131757,622096,0.124251,580624,0.118271,553600,0.113328,542256,0.102527,528400,0.060848,512848,0.005440,7808,0.000000,0,4941920
482.sphinx3-1297B_330,0.138470,651920,0.130109,614800,0.122665,574208,0.116745,547200,0.111741,534848,0.100940,520720,0.057736,504592,0.000000,0,0.000000,0,4946256
482.sphinx3-1297B_351,0.138531,654832,0.130292,617776,0.123031,578880,0.117173,551376,0.112230,539808,0.100940,524960,0.056821,507808,0.001290,1856,0.000000,0,4960928
482.sphinx3-1297B_372,0.142253,678816,0.132977,639360,0.124617,589296,0.117905,558080,0.112474,543984,0.102649,527888,0.064998,512544,0.005256,6400,0.000000,0,5028480
482.sphinx3-1297B_393,0.140605,664384,0.131818,624448,0.124068,579904,0.117844,552160,0.112840,540848,0.102588,526736,0.060726,510512,0.000000,0,0.000000,0,4956816
482.sphinx3-1297B_414,0.150552,678720,0.140239,632592,0.130964,580464,0.123580,549360,0.117722,535264,0.108202,519888,0.071344,504496,0.010565,14160,0.000741,3440,4740272
482.sphinx3-1297B_434,0.142009,686240,0.131513,638240,0.122359,583392,0.115159,551712,0.109667,539280,0.099720,523984,0.062008,509920,0.001290,1392,0.000000,0,5120080
482.sphinx3-1297B_455,0.146158,681872,0.134991,633696,0.125106,580960,0.117173,540080,0.111131,525120,0.102832,510096,0.073358,495600,0.015020,20752,0.000000,0,4968416
482.sphinx3-1297B_475,0.141582,678864,0.132123,639392,0.123519,588880,0.116562,553152,0.111070,540128,0.101429,525408,0.063533,509920,0.000000,0,0.000000,0,5065568
482.sphinx3-1297B_496,0.137310,648288,0.129438,616032,0.122298,572880,0.116562,547280,0.111680,535568,0.100879,521120,0.057431,504800,0.000000,0,0.000000,0,4946032
482.sphinx3-1297B_517,0.143229,697168,0.133466,653696,0.124678,600768,0.117722,567200,0.112169,553584,0.102283,538064,0.066157,522912,0.012335,19440,0.000863,3152,5139824
482.sphinx3-1297B_538,0.154946,677824,0.143779,631344,0.133527,577376,0.125106,536304,0.118637,522128,0.110460,505392,0.080559,491520,0.014654,15200,0.001961,3744,4623584
482.sphinx3-1297B_557,0.143168,679120,0.133649,636752,0.125106,588720,0.118332,555488,0.112901,543328,0.103686,528432,0.069819,513152,0.013434,24544,0.001839,4448,5001440
482.sphinx3-1297B_578,0.147928,698720,0.136029,647040,0.125350,593632,0.116867,544128,0.110643,530560,0.102954,514896,0.076104,502096,0.010565,10720,0.000000,0,5056016
482.sphinx3-1297B_598,0.147745,696240,0.136151,645072,0.125777,592224,0.117600,546192,0.111497,532208,0.103686,518080,0.075677,503520,0.014776,18608,0.000000,0,5024432
482.sphinx3-1297B_618,0.150491,681280,0.139507,632544,0.129804,576128,0.122176,545136,0.116318,532464,0.107165,516448,0.071283,502448,0.007636,7904,0.000000,0,4773120
482.sphinx3-1297B_638,0.145609,672128,0.134808,625328,0.125228,570944,0.117783,538432,0.112047,524080,0.103137,510192,0.069758,496272,0.006050,6368,0.000000,0,4894096
482.sphinx3-1297B_658,0.145548,663952,0.135357,621744,0.126265,570096,0.119003,537760,0.113389,524112,0.104236,510304,0.069453,495312,0.006233,8032,0.000000,0,4821984
482.sphinx3-1297B_678,0.144816,665744,0.134381,620736,0.125167,567376,0.117905,536448,0.112291,523408,0.102954,508128,0.068537,494304,0.010504,13872,0.000000,0,4859840
482.sphinx3-1297B_698,0.145914,670320,0.135418,625808,0.125960,573120,0.118515,538368,0.112779,525808,0.103931,511200,0.070002,496352,0.008308,10336,0.000000,0,4865120
482.sphinx3-1297B_718,0.144145,633664,0.135846,596576,0.128401,556912,0.122421,532496,0.117417,521360,0.106860,507776,0.065669,491712,0.008308,10544,0.000000,0,4583504
482.sphinx3-1395B_0,0.133038,590752,0.125533,561216,0.118881,526000,0.113572,503936,0.108812,493712,0.096364,481088,0.048095,464368,0.000000,0,0.000000,0,4659600
482.sphinx3-1395B_20,0.125655,603872,0.120529,583472,0.115891,554000,0.112047,538064,0.107897,527056,0.093068,518016,0.038270,495968,0.000000,0,0.000000,0,4975488
482.sphinx3-1395B_42,0.118698,600160,0.114915,585120,0.111558,560784,0.108690,550272,0.105029,540800,0.088309,535664,0.028750,506944,0.000000,0,0.000000,0,5200032
482.sphinx3-1395B_65,0.139995,658800,0.131208,619296,0.123397,575840,0.117112,547360,0.111925,534832,0.100696,520400,0.056821,505152,0.002022,4704,0.000000,0,4947088
482.sphinx3-1395B_86,0.145121,664368,0.134686,620288,0.125289,567328,0.117844,534000,0.112108,519840,0.102649,505376,0.067134,490672,0.004463,6016,0.000000,0,4845504
482.sphinx3-1395B_106,0.138653,641120,0.130781,607600,0.123702,567280,0.117844,540960,0.112840,529200,0.101307,515472,0.054929,498880,0.000000,0,0.000000,0,4836208
482.sphinx3-1395B_127,0.141277,639888,0.131818,599664,0.123458,554640,0.116806,525136,0.111436,512544,0.101246,499072,0.063899,484288,0.006355,9136,0.000000,0,4781024
482.sphinx3-1395B_147,0.146586,672064,0.136334,629088,0.126997,578672,0.119430,541456,0.113450,525248,0.104236,509568,0.070490,494944,0.002327,1808,0.000000,0,4851888
482.sphinx3-1395B_167,0.152139,684256,0.142192,639696,0.133161,590864,0.125716,556112,0.119735,539872,0.110582,523504,0.075372,507696,0.002327,2992,0.000000,0,4713664
482.sphinx3-1395B_187,0.137127,641088,0.128889,605696,0.121688,564928,0.115891,540240,0.111009,528768,0.099049,516144,0.053037,498064,0.000000,0,0.000000,0,4909472
482.sphinx3-1395B_208,0.136090,631184,0.128218,598544,0.121200,560432,0.115586,534560,0.110704,523920,0.098988,509616,0.053770,491648,0.001900,1616,0.000000,0,4869408
482.sphinx3-1395B_229,0.122787,596384,0.118088,577568,0.113877,550544,0.110460,537136,0.106677,528496,0.091360,521728,0.033449,495760,0.000000,0,0.000000,0,5024288
482.sphinx3-1395B_251,0.113633,589728,0.109362,573280,0.105578,543744,0.102527,532832,0.098500,523632,0.080925,519664,0.023075,67824,0.000000,0,0.000000,0,5364352
482.sphinx3-1395B_274,0.141460,644544,0.133954,611888,0.127241,572800,0.121810,551056,0.117050,541088,0.105273,526320,0.058835,509936,0.007148,13632,0.000000,0,4744272
482.sphinx3-1395B_295,0.122421,605920,0.116623,582432,0.111436,550160,0.107287,531264,0.103015,521696,0.088370,513072,0.036073,322864,0.000000,0,0.000000,0,5161632
482.sphinx3-1395B_317,0.134381,613872,0.128218,586912,0.122726,554800,0.118271,538080,0.113999,529648,0.100879,517248,0.050169,500576,0.004402,5488,0.000000,0,4733136
482.sphinx3-1395B_338,0.145670,658064,0.135724,614784,0.126814,567184,0.119735,535472,0.114182,521392,0.105151,507552,0.070917,493440,0.011542,14704,0.000000,0,4763200
482.sphinx3-1395B_358,0.152139,715152,0.140056,665984,0.128950,603888,0.119980,555376,0.113206,536864,0.105334,522064,0.078667,508608,0.013861,13456,0.000000,0,5029904
482.sphinx3-1395B_378,0.148477,686608,0.137615,639360,0.127791,583456,0.119980,547152,0.113877,531488,0.104968,516352,0.072016,501504,0.004097,2720,0.000000,0,4892096
482.sphinx3-1395B_398,0.135296,638640,0.127424,605584,0.120407,563296,0.114793,539824,0.109972,528384,0.098561,515696,0.054441,497888,0.000985,1104,0.000000,0,4951728
482.sphinx3-1395B_419,0.136029,629840,0.128462,598928,0.121749,560032,0.116318,536752,0.111558,526752,0.099415,513600,0.053465,497072,0.002144,4112,0.000000,0,4847696
482.sphinx3-1395B_440,0.137676,654064,0.128706,613232,0.120773,568144,0.114610,540784,0.109484,530256,0.098194,515552,0.056821,497936,0.007026,14432,0.000000,0,5000048
482.sphinx3-1395B_461,0.146341,636112,0.138042,601568,0.130598,561824,0.124495,536704,0.119491,525312,0.109484,510848,0.068720,494560,0.004646,5040,0.000000,0,4539888
482.sphinx3-1395B_481,0.139568,656992,0.130842,619024,0.123153,575312,0.117112,548736,0.112047,537648,0.101368,522976,0.060421,506544,0.004890,7056,0.000000,0,4951904
482.sphinx3-1395B_502,0.131086,638512,0.124495,610352,0.118637,574320,0.113938,553824,0.109545,545040,0.096425,533536,0.047301,513984,0.000680,688,0.000000,0,5078320
482.sphinx3-1395B_524,0.134015,623712,0.126814,593280,0.120529,557536,0.115403,536032,0.110765,524544,0.098255,512976,0.051878,496448,0.006660,11040,0.001290,4816,4865840
482.sphinx3-1395B_545,0.139324,657600,0.130353,617760,0.122421,573456,0.116257,546128,0.111192,535632,0.100086,521872,0.058652,505760,0.005562,8960,0.000000,0,4975744
482.sphinx3-1395B_566,0.135540,626352,0.128218,596208,0.121749,560112,0.116501,537600,0.111864,527552,0.100086,512928,0.054197,495104,0.002022,2960,0.000000,0,4834928
482.sphinx3-1395B_587,0.121261,588160,0.116928,570656,0.113023,544496,0.109728,531536,0.105883,521792,0.090017,515552,0.034303,490544,0.002571,6256,0.000000,0,4996640
482.sphinx3-1395B_609,0.147013,656656,0.137310,614032,0.128645,568896,0.121749,538512,0.116257,526192,0.107043,511408,0.071466,495888,0.011359,16480,0.000000,0,4702624
482.sphinx3-1395B_629,0.143168,642064,0.134320,605072,0.126387,562480,0.119980,532960,0.114732,521664,0.105090,508288,0.069575,493024,0.015447,21488,0.005623,15248,4712016
482.sphinx3-1395B_649,0.135540,629488,0.128157,598192,0.121566,561840,0.116257,538464,0.111436,527664,0.098377,513392,0.046813,494496,0.000000,0,0.000000,0,4856848
482.sphinx3-1395B_670,0.134320,619920,0.127180,590560,0.120834,553920,0.115708,533760,0.111070,523312,0.097889,510384,0.045593,492144,0.000000,0,0.000000,0,4828704
482.sphinx3-1395B_691,0.145853,683712,0.135052,637712,0.125289,583904,0.117478,543344,0.111375,529792,0.102161,512064,0.070185,496928,0.016302,24160,0.002632,5488,4978816
482.sphinx3-1395B_711,0.142375,695472,0.131391,645456,0.121566,591312,0.113694,550944,0.107470,531664,0.099232,513296,0.070490,498096,0.006660,7456,0.000000,0,5211728
482.sphinx3-1522B_0,0.134564,598688,0.127668,576704,0.121444,547472,0.116074,519600,0.111558,504176,0.103992,492704,0.072748,479568,0.000000,0,0.000000,0,4686880
482.sphinx3-1522B_21,0.134625,624480,0.127302,599520,0.120712,566864,0.114976,537488,0.110094,517840,0.103625,504384,0.077813,490800,0.000000,0,0.000000,0,4901360
482.sphinx3-1522B_43,0.140239,636032,0.133771,614160,0.127974,586112,0.122726,560144,0.118088,541008,0.111070,526000,0.081352,509936,0.000000,0,0.000000,0,4743984
482.sphinx3-1522B_65,0.134137,626992,0.127485,604576,0.121566,575584,0.116318,547200,0.111803,529056,0.104114,516432,0.072077,500960,0.000000,0,0.000000,0,4911856
482.sphinx3-1522B_87,0.134259,622384,0.127852,600560,0.122115,572256,0.117112,546272,0.112779,531088,0.104907,518096,0.071161,503632,0.000000,0,0.000000,0,4864208
482.sphinx3-1522B_109,0.133466,623056,0.126753,599968,0.120773,568704,0.115647,542880,0.111192,527328,0.102649,514320,0.067012,499840,0.000000,0,0.000000,0,4906496
482.sphinx3-1522B_131,0.137981,627968,0.130781,602608,0.124251,569216,0.118454,541824,0.113389,520304,0.106860,505968,0.082695,491472,0.007270,3088,0.000000,0,4782848
482.sphinx3-1522B_153,0.133954,621296,0.127241,598320,0.121261,567168,0.116074,540752,0.111680,525152,0.105090,513776,0.079582,500016,0.000000,0,0.000000,0,4873456
482.sphinx3-1522B_175,0.131940,611024,0.125472,590960,0.119674,561312,0.114732,535600,0.110338,520832,0.102344,508800,0.071161,493632,0.000000,0,0.000000,0,4875344
482.sphinx3-1522B_197,0.138286,623088,0.132306,602896,0.126936,576464,0.122115,552912,0.117905,537280,0.110521,523888,0.077508,508240,0.000000,0,0.000000,0,4699344
482.sphinx3-1522B_219,0.135907,633168,0.128584,607824,0.122054,575392,0.116440,546112,0.111680,528016,0.104724,514640,0.077447,500624,0.011725,11760,0.000000,0,4914368
482.sphinx3-1522B_241,0.134381,624656,0.127302,600800,0.121078,569136,0.115647,541760,0.111131,525120,0.104297,513088,0.075860,498880,0.000000,0,0.000000,0,4902720
482.sphinx3-1522B_263,0.135418,630768,0.128645,607792,0.122543,576320,0.117295,549344,0.112901,534224,0.104663,522128,0.071710,507712,0.009833,12048,0.000000,0,4896256
482.sphinx3-1522B_285,0.140544,637376,0.133649,613056,0.127485,583296,0.122054,556464,0.117295,537616,0.111253,523248,0.087576,508512,0.003792,720,0.000000,0,4755408
482.sphinx3-1522B_307,0.132550,615328,0.125594,591568,0.119491,560544,0.114121,533968,0.109606,517424,0.102710,503776,0.074151,489376,0.000000,0,0.000000,0,4890848
482.sphinx3-1522B_329,0.134381,621792,0.127668,600960,0.121749,571536,0.116562,544496,0.112169,527408,0.105273,514928,0.076409,499504,0.000000,0,0.000000,0,4874048
482.sphinx3-1522B_351,0.138103,620896,0.131940,600032,0.126387,573216,0.121444,549104,0.117112,532736,0.109789,519632,0.077141,504384,0.000000,0,0.000000,0,4697360
482.sphinx3-1522B_373,0.133283,618800,0.126570,596528,0.120712,567536,0.115586,541536,0.111253,525120,0.103809,513696,0.072443,498864,0.000000,0,0.000000,0,4888496
482.sphinx3-1522B_395,0.134137,621744,0.127058,598528,0.120773,566416,0.115342,539456,0.110765,521872,0.103870,509104,0.076592,493536,0.011054,9264,0.000000,0,4893104
482.sphinx3-1522B_417,0.139934,630768,0.133405,609024,0.127607,580448,0.122421,556672,0.117905,538192,0.111436,523968,0.084098,508528,0.000000,0,0.000000,0,4721632
482.sphinx3-1522B_439,0.137005,644000,0.129682,618800,0.123153,584128,0.117539,554256,0.112840,539136,0.104846,526352,0.073419,511472,0.011359,12688,0.000000,0,4952352
482.sphinx3-1522B_461,0.136456,636288,0.129316,611280,0.122970,577968,0.117600,551104,0.113145,536336,0.105761,524800,0.075128,510112,0.000192,64,0.000000,0,4909008
482.sphinx3-1522B_483,0.134320,626416,0.127119,602672,0.120834,569872,0.115281,542592,0.110643,524560,0.103686,511136,0.076592,497312,0.011603,11072,0.000000,0,4923568
